Id,SalePrice
1562,121484.38363463731
1563,109733.00619161349
1564,136425.41095366125
1565,124725.18592792057
1566,200298.3185282304
1567,114855.61680443812
1568,197515.00980833507
1569,138704.46777300828
1570,135412.34688213049
1571,117794.42544631191
1572,127386.17337606987
1573,218215.45086255
1574,172524.89157742402
1575,201792.00986294934
1576,251717.80616864737
1577,218352.17667444283
1578,153215.93308191825
1579,145952.5386099655
1580,203148.612107279
1581,135267.90570874955
1582,125430.5315382248
1583,313528.067673636
1584,244354.65472666774
1585,137325.9739612377
1586,106388.42776293532
1587,111122.26960584072
1588,118802.98656568324
1589,123265.01702775926
1590,130092.35071986317
1591,113736.27257031058
1592,142607.40778364096
1593,116014.39449785455
1594,96330.76762497518
1595,122423.3852293567
1596,169814.15429922313
1597,189380.97429780915
1598,183093.56932778272
1599,147748.2519644101
1600,188648.80110232072
1601,109321.68467053372
1602,113676.52253976728
1603,107348.92369201222
1604,245686.96308998676
1605,261460.79404489737
1606,181422.59373065506
1607,304201.4219706976
1608,261641.13121357645
1609,217104.21044127853
1610,169746.4916395644
1611,166368.4900560973
1612,265098.4054809549
1613,218354.32287599577
1614,93504.33117492415
1615,96434.95668481878
1616,101986.98298416934
1617,89650.40613782444
1618,118233.88406025342
1619,138075.2011236885
1620,267003.72553720843
1621,139086.88734346407
1622,129417.71004856327
1623,242222.91521086765
1624,226653.5573551426
1625,123781.31033813013
1626,198329.39890280482
1627,189397.37630129224
1628,245389.8380444781
1629,170425.70923351415
1630,313565.2206416856
1631,223999.56597788626
1632,244877.50224096153
1633,162418.97400935352
1634,190732.92003493212
1635,160476.7435955077
1636,183158.88885646252
1637,199285.00003151738
1638,219062.76028876472
1639,227820.6143869111
1640,232686.77689524955
1641,211194.06770447828
1642,210071.2491125938
1643,237394.24648373097
1644,219108.00828667072
1645,176453.6993538883
1646,164285.12485761018
1647,184656.66526741232
1648,147634.6905586232
1649,125634.10641114172
1650,116828.8702136483
1651,138178.29395357508
1652,96433.67531293887
1653,94642.16722447531
1654,130891.84207965739
1655,128182.94919004553
1656,131359.90418594118
1657,132263.68492540703
1658,135160.32914499386
1659,110507.8665035928
1660,147799.67556580398
1661,401226.2022047019
1662,366501.3644116989
1663,395834.6155961355
1664,429735.63638993783
1665,362364.2242521832
1666,370846.1391601317
1667,355437.2736311088
1668,367828.49641138694
1669,318810.08731855394
1670,372114.985263214
1671,293218.93724867544
1672,427457.97766595695
1673,329802.2003944245
1674,285356.8993726841
1675,201850.54324274743
1676,193006.24118462036
1677,224011.53470981278
1678,435203.6490018354
1679,395401.22265142447
1680,321938.19409092236
1681,270309.15617501724
1682,371251.105036534
1683,211830.93566119485
1684,197863.9250712903
1685,185733.07551287857
1686,188881.92000632617
1687,171118.55539988342
1688,205756.79886965957
1689,206191.49969247327
1690,185643.69829475626
1691,175780.76204904303
1692,265654.3612825079
1693,165849.73549956988
1694,164315.22378482288
1695,170077.0057675896
1696,253126.32369278307
1697,170773.4270762537
1698,313085.36727894214
1699,299861.80681448325
1700,222810.55651098466
1701,252678.68230845753
1702,315110.45526115794
1703,293606.7406348479
1704,302160.4719927702
1705,286334.49871625914
1706,409501.46274232713
1707,281549.00638915977
1708,248204.60707206925
1709,328663.46432057384
1710,250543.07949155424
1711,282137.3782375221
1712,290842.2270257513
1713,284325.3266663535
1714,239885.0876625527
1715,199823.6489490727
1716,212642.26650824255
1717,183133.84602218514
1718,139083.97102981876
1719,232689.1116728509
1720,269017.3120062507
1721,200966.43539587915
1722,142342.5989353658
1723,192910.88481131988
1724,255436.9527805219
1725,201764.77246331234
1726,182320.135566811
1727,191153.08283198462
1728,175890.47877843582
1729,159724.17926854154
1730,147961.13138502938
1731,120509.03496300202
1732,120646.80371930152
1733,105782.48700005168
1734,128886.11310987522
1735,115465.4650631398
1736,109074.90067058019
1737,283994.80051744846
1738,202026.86450742942
1739,297005.56722184387
1740,259179.76828708197
1741,184097.71187877838
1742,142659.7458942522
1743,148285.74167495224
1744,253073.69870887362
1745,234364.76972959348
1746,199344.5547257342
1747,192909.33288523628
1748,227592.93057344458
1749,174194.43020295986
1750,131577.3326955912
1751,200795.3399073679
1752,111502.56039266617
1753,180551.2467130342
1754,201670.61248708214
1755,168252.80332956297
1756,114592.36237209926
1757,111151.51313594094
1758,146794.61126791147
1759,173224.38588730557
1760,166569.12077458
1761,159442.47485254917
1762,145667.47080612474
1763,166670.63754728678
1764,120956.38952718611
1765,192149.6419423043
1766,174953.60275473635
1767,217407.45363716033
1768,115228.66983317681
1769,159855.93433010587
1770,137732.4788136977
1771,125665.4322605268
1772,135703.41344678137
1773,126242.62743512861
1774,221808.6182489828
1775,116340.60056591821
1776,123847.89783908377
1777,103143.74125293132
1778,114457.75151826395
1779,112148.01076111
1780,131188.22986943394
1781,123177.27851755639
1782,108687.26808075768
1783,150307.29018339654
1784,107779.09353444504
1785,125074.57291588606
1786,172777.99348756182
1787,168099.39268305662
1788,115123.8895180216
1789,121071.465742056
1790,111185.13265455887
1791,262681.0446581634
1792,155924.53829996515
1793,136143.0473870366
1794,144164.48715914006
1795,131372.2586397818
1796,117302.98135741349
1797,125485.79837588685
1798,123269.97403461562
1799,98212.94767058271
1800,103781.48827247506
1801,143950.25315674712
1802,162503.22506539334
1803,154584.59169117062
1804,128127.2171977828
1805,117822.980496329
1806,118294.05378894394
1807,111140.438996945
1808,125436.98287555852
1809,120862.65860437352
1810,100937.73553494475
1811,90177.63532647584
1812,112631.13994631477
1813,104450.18108706003
1814,111286.21827938342
1815,116324.20756203587
1816,112046.11117521826
1817,133415.27138942858
1818,144476.72887100748
1819,108816.96099202099
1820,112141.20210155645
1821,113859.4328158138
1822,151148.58548292023
1823,111206.91165233498
1824,121473.11891328642
1825,114213.25892318504
1826,93781.34249238877
1827,115743.97911247695
1828,117184.17102345877
1829,173232.2177420502
1830,150811.89194759753
1831,143268.3612890799
1832,134953.4157154604
1833,99171.98767765073
1834,109121.58933159591
1835,137946.90613178047
1836,122644.49354734216
1837,97781.14505014951
1838,73295.2762946015
1839,108412.67527593843
1840,133310.31376909965
1841,121584.91599030106
1842,108247.777425133
1843,151827.09668499226
1844,122693.81603632898
1845,144154.37685742654
1846,152323.36259970625
1847,161871.65610975111
1848,114454.55288755198
1849,119434.46509729384
1850,124768.82234587542
1851,109591.23144313697
1852,118530.59222707998
1853,125594.8171080215
1854,159658.41859253304
1855,147016.4126593447
1856,228327.37198164803
1857,115336.072545637
1858,134732.77794483674
1859,136663.5577103707
1860,126828.49322668179
1861,135933.76039856073
1862,332808.3057971134
1863,323918.01828968653
1864,324012.7463399173
1865,344924.9264879046
1866,355358.7536996687
1867,282733.5392617806
1868,333082.754547153
1869,217723.67694332142
1870,265584.7857770617
1871,330357.6362170178
1872,194254.2141778651
1873,238610.7298429523
1874,137950.21756132206
1875,236004.43484599004
1876,195973.94370344962
1877,222773.19143669092
1878,247149.18549984164
1879,129454.95917446568
1880,129161.25450580154
1881,299171.8262469897
1882,262991.3322265985
1883,207759.88073965628
1884,219015.7106992125
1885,247931.30669673425
1886,315475.99350704695
1887,215601.89578421356
1888,280050.61188979796
1889,186829.75067312628
1890,145664.98131132784
1891,129322.97125866768
1892,104073.51483153927
1893,107179.38590739851
1894,188635.65035365598
1895,142624.5835373014
1896,88700.42543247322
1897,82821.35536251136
1898,100889.01843754957
1899,133265.92464645562
1900,110430.08001123501
1901,115312.2292135431
1902,137024.18582702984
1903,163431.63959394686
1904,121572.57651285423
1905,202891.71097572823
1906,148059.2389904764
1907,196562.40185409875
1908,114310.45913120109
1909,104536.0520610142
1910,117249.20002197294
1911,177757.0128830593
1912,295902.5265472509
1913,176769.4288447823
1914,113056.75457689952
1915,244576.84425843303
1916,95496.27181709633
1917,254914.76650276183
1918,123155.99878726485
1919,145755.5618179688
1920,214224.82621194774
1921,403161.622201081
1922,357528.4940027207
1923,191605.74348752655
1924,258472.62680924998
1925,242553.1120754424
1926,374195.9991584117
1927,132126.7651386959
1928,199503.18192470647
1929,108241.62493131096
1930,128788.6398077062
1931,143090.51142639815
1932,141591.77663870878
1933,136048.2899174191
1934,185555.21758595319
1935,164680.84602924125
1936,179857.94025775386
1937,201551.09323594006
1938,210732.22553661346
1939,242541.17606636978
1940,198692.7311754041
1941,204551.55161685837
1942,182217.74113507735
1943,206786.83395670957
1944,365816.2413764489
1945,351682.22770460264
1946,185580.05953472818
1947,296253.3940487502
1948,207104.63339395815
1949,241581.18510333658
1950,195011.58700621716
1951,269251.2889742254
1952,242805.26796110827
1953,181609.37088476418
1954,211292.28080097676
1955,133746.43235273342
1956,289258.2526345929
1957,189077.07996532752
1958,272746.9357416456
1959,175169.39142524655
1960,120269.45487854573
1961,121059.4633159995
1962,89033.82929119961
1963,88584.52268901384
1964,96506.49243665556
1965,121535.23229616744
1966,146539.22042062297
1967,349467.7701278152
1968,395375.74504790537
1969,390025.16349307157
1970,396697.46976957435
1971,417589.6651352276
1972,351844.26261747157
1973,272719.6809711623
1974,315585.1102125744
1975,398115.0596284769
1976,290068.2540916733
1977,365071.16799662693
1978,400255.65330290416
1979,328003.7324282262
1980,237598.40161449628
1981,344623.98715602583
1982,220942.00949034299
1983,224757.73513536018
1984,173676.6024439031
1985,228690.0140723538
1986,238720.62579528903
1987,187646.76438344416
1988,203263.02568158915
1989,201645.16702120536
1990,218347.19521378088
1991,214359.74893614108
1992,210118.76216885593
1993,181929.96976170118
1994,202872.20273831865
1995,209226.1594695152
1996,268697.10084858537
1997,352500.115543606
1998,335932.3531384523
1999,264746.23043274006
2000,297396.0996849582
2001,246812.94445289276
2002,310419.2945416046
2003,312147.25865077495
2004,263393.4348710709
2005,285576.43972902634
2006,243424.44273473037
2007,298020.11545114423
2008,212712.3145252949
2009,195387.40299121386
2010,220166.83629254333
2011,154680.04449333277
2012,214059.82638148783
2013,178251.55849512908
2014,177011.20863778985
2015,187938.58863806174
2016,195539.05671643215
2017,196230.72032917762
2018,117262.22740016397
2019,116773.34029965501
2020,85998.65101855085
2021,105501.15593906438
2022,222326.99952834382
2023,147325.8428055706
2024,216684.51621338635
2025,347056.30851987854
2026,194127.55529816909
2027,147889.92884498218
2028,172475.9877237182
2029,139534.02762276094
2030,242970.8988059081
2031,219529.5300911553
2032,231188.3014244189
2033,224127.17849826103
2034,134271.06292197615
2035,203173.30424023542
2036,171372.69111373063
2037,163156.0364622264
2038,234639.59147677917
2039,158387.12500227703
2040,303086.68904303166
2041,270077.5762324318
2042,216298.74181193797
2043,184392.4781938181
2044,213325.47455950239
2045,226355.8273799054
2046,209404.46000994236
2047,109375.72482574858
2048,134934.13300239266
2049,243987.17862664413
2050,145851.13824466654
2051,106214.23505145352
2052,142403.649651351
2053,135715.3137642292
2054,103140.61714835567
2055,172006.3455218834
2056,137097.27146562614
2057,110892.27552784837
2058,225514.0520488774
2059,124687.00088990916
2060,166849.56418885663
2061,167163.38551415646
2062,119723.54436241399
2063,114028.06147577804
2064,148192.71158585357
2065,120864.02944228667
2066,200947.78043382632
2067,133572.95805809388
2068,230128.9116513998
2069,109623.23935179674
2070,107310.29814900251
2071,115401.11051491587
2072,192333.15789692965
2073,133412.46973575928
2074,190884.1883374546
2075,139414.34078140743
2076,119748.67676688818
2077,128443.0331771438
2078,115230.97845038839
2079,142095.14519470267
2080,118037.46344443115
2081,94137.16334869456
2082,210417.20829206886
2083,124750.5559725958
2084,112700.66860650745
2085,127435.29785338268
2086,149849.71224204122
2087,137127.02797228872
2088,114277.95261926533
2089,109120.25498864385
2090,111953.68127339562
2091,116341.96266448821
2092,152202.11950675806
2093,111179.99571026863
2094,122119.28459786417
2095,118153.26709417407
2096,108689.9159827056
2097,110883.06431130224
2098,142461.24128163463
2099,121176.68277495452
2100,139139.0915621615
2101,136832.12547142818
2102,107143.77178475054
2103,111694.5257275242
2104,132727.42586367036
2105,117100.61006132829
2106,109081.92748002529
2107,224134.27948845513
2108,122052.55946479298
2109,124198.67427828048
2110,122724.00475574908
2111,126545.31544337736
2112,131433.91781022074
2113,95366.55581039602
2114,108817.1313389931
2115,116505.72354025405
2116,118817.97310525016
2117,150957.78139513812
2118,114398.70720890048
2119,108995.53782163918
2120,103908.40679507238
2121,106657.73087919448
2122,113666.44348928206
2123,105949.43721365291
2124,138525.60356538545
2125,153455.29928989662
2126,190161.37130770984
2127,176211.01333487214
2128,103553.680969358
2129,113687.56412978136
2130,112852.54708543626
2131,173535.3553484129
2132,137061.28419472187
2133,142340.17135809385
2134,126870.46420061853
2135,123636.8168820308
2136,80978.13181239027
2137,132332.38310152967
2138,131486.1356309959
2139,159746.16952480734
2140,128093.71048483507
2141,123687.19590437715
2142,131275.37998836747
2143,138333.98019926017
2144,69433.12013493951
2145,132233.40694672262
2146,148470.7664207813
2147,132520.47828095517
2148,133322.99402356838
2149,142342.04390592652
2150,238409.12748774432
2151,110349.55586316035
2152,155683.17519801465
2153,139785.45453677315
2154,102470.09763588288
2155,123902.93641580647
2156,222979.0957086165
2157,237691.52685036472
2158,223310.48426054182
2159,223319.81656383668
2160,189318.03647415864
2161,287935.71116468764
2162,369010.3732456707
2163,367871.4970785528
2164,262763.80689693964
2165,174254.46759564782
2166,149164.7699535667
2167,203449.91739548024
2168,193408.88360419782
2169,191376.88342508534
2170,212924.64072550772
2171,138271.93223091526
2172,146771.99761655123
2173,169044.87429725297
2174,256894.7998888311
2175,266048.71337301773
2176,320792.84600570856
2177,253079.8602598596
2178,231153.30306269546
2179,137314.78618045873
2180,270195.60312087194
2181,230681.4300504842
2182,278834.54091683106
2183,234284.67410965974
2184,127151.82538546051
2185,123159.07925596854
2186,134166.43100206036
2187,153765.78834508004
2188,143205.9443033641
2189,356662.4267788426
2190,97588.64658538248
2191,97635.36960553506
2192,79270.59403615043
2193,113478.14002662497
2194,100977.29938553974
2195,105472.62675026932
2196,114525.45863334078
2197,111879.4018007798
2198,142990.78946647941
2199,112831.74943565916
2200,113220.91853946281
2201,141428.92488421162
2202,125664.38853286018
2203,143782.69184632675
2204,137339.78823896335
2205,116570.57068308792
2206,126450.36499735227
2207,151713.52591722496
2208,213990.204299874
2209,226766.23920302468
2210,103680.86820938837
2211,113075.42382932149
2212,117456.74645986683
2213,111937.63474152499
2214,126927.78249697591
2215,114425.70343239048
2216,154719.80206858
2217,106301.61009819935
2218,93983.37959632391
2219,106254.29487236563
2220,106343.51269973288
2221,248000.84257120418
2222,232699.16900269437
2223,373770.8023517444
2224,242701.27845406588
2225,134196.0844902561
2226,207837.4136639806
2227,182564.51709223376
2228,324350.51758881577
2229,248134.24345592043
2230,163770.0269966141
2231,237022.91299396858
2232,226298.8676060843
2233,209932.51345129102
2234,283281.9849237581
2235,257148.49863106722
2236,303337.81950367405
2237,371675.68716863764
2238,254923.28068519055
2239,133870.55977425814
2240,187166.41847658218
2241,184538.28859133512
2242,126915.67031501941
2243,106287.60279985382
2244,89397.44558535633
2245,89578.30004877131
2246,134173.46849120274
2247,100129.53198351168
2248,116490.05792751182
2249,117574.11419588924
2250,142596.27967232675
2251,121771.54141380718
2252,215227.32634199187
2253,160499.95056821362
2254,168160.24482911156
2255,179367.47385487173
2256,172104.42380461382
2257,229593.99945338236
2258,192223.67400035547
2259,189326.1363910081
2260,196792.6798045491
2261,187820.45657939522
2262,169313.47222469863
2263,334873.24685386725
2264,465210.59850202955
2265,217739.62598218131
2266,301675.6072984566
2267,353994.1142156296
2268,382304.14599255903
2269,186559.7025739944
2270,185525.71001040703
2271,232362.41919907526
2272,173603.80131661447
2273,190051.6314554328
2274,200649.07678366447
2275,227619.08308396177
2276,172503.16381685834
2277,161408.32740674051
2278,163282.3357962937
2279,122584.09597784517
2280,118490.11323218685
2281,193191.03786336086
2282,192625.5365038269
2283,92400.10230891206
2284,106981.20108639779
2285,130322.317725495
2286,112111.0044833551
2287,363229.89090794773
2288,351124.65239460836
2289,373960.8113291855
2290,408878.10941087594
2291,357203.38006460154
2292,401223.3942430882
2293,437896.5983923499
2294,408640.11463211593
2295,422783.8026189428
2296,347914.1074288483
2297,292122.1501415953
2298,368312.2331476344
2299,384614.10152444534
2300,346202.7075204459
2301,283406.1684495875
2302,276813.8965584184
2303,268785.20667723496
2304,295264.100736433
2305,177404.9219769442
2306,173547.42774460645
2307,201190.38135618067
2308,241239.15801950957
2309,280102.29697740683
2310,223047.58450776438
2311,203412.62767114557
2312,220467.12717365954
2313,189516.4223278209
2314,190557.37282682577
2315,190044.41029136968
2316,198967.8174448171
2317,220683.24536257924
2318,189868.05617687275
2319,193170.11676504093
2320,208092.50321444348
2321,245446.5967890199
2322,192543.4552421982
2323,187417.49314948285
2324,184258.24163818467
2325,235642.8291054536
2326,177631.63252324157
2327,213194.51827104285
2328,197719.0433129179
2329,191917.79631123034
2330,201142.33694506512
2331,336631.78287881566
2332,371144.3852168157
2333,285826.91404646635
2334,268613.60840384767
2335,284642.8509035368
2336,268711.29459880496
2337,237751.4047696119
2338,292890.9546083333
2339,255980.54487246164
2340,392071.3769808738
2341,277252.3080387566
2342,254474.07189096377
2343,247909.56404362235
2344,247515.67344625472
2345,284618.5808946006
2346,241239.85326249478
2347,238034.40678267294
2348,235590.34431514848
2349,216904.98357374527
2350,314607.06871257804
2351,272074.2513195571
2352,278993.56743263954
2353,292689.2172496328
2354,143261.77419577006
2355,142327.73432774778
2356,174234.40458380207
2357,235932.24769533437
2358,194987.18587495404
2359,116227.52002591043
2360,120418.8112543859
2361,138474.6535309945
2362,248327.97190376098
2363,131711.70654545526
2364,148211.0383641801
2365,218726.90484995747
2366,209295.65813253075
2367,230203.589453177
2368,239410.35340595903
2369,231985.87926681913
2370,137593.02442144282
2371,144099.11006754424
2372,220896.2355690088
2373,248766.72374070022
2374,309633.25347125164
2375,183975.49653920284
2376,272710.0670730604
2377,315319.76588984276
2378,160839.70254689685
2379,184383.3013822309
2380,122227.98120806526
2381,188581.9674763181
2382,230471.29923158535
2383,229450.02723641635
2384,222207.31449436903
2385,160497.88245663134
2386,127723.13729502706
2387,128599.79299387055
2388,126659.35394966092
2389,125373.16454301383
2390,137617.70458957565
2391,131957.79270445622
2392,118612.29936207614
2393,169526.85324409546
2394,152950.2181542482
2395,173736.56705373406
2396,143294.9311305835
2397,192901.56663432572
2398,137204.16111786547
2399,110036.82418681543
2400,115263.31119621068
2401,111567.57006963296
2402,128395.2040261812
2403,228086.53326146532
2404,140530.81959090155
2405,160455.14262269755
2406,120460.70093030507
2407,98731.51896152382
2408,145011.58316111387
2409,130448.15714592056
2410,172399.07953628406
2411,117612.68888609076
2412,142743.59512721308
2413,130828.97677579214
2414,134316.2459765778
2415,193609.53292675255
2416,126778.9063048716
2417,109888.04858532661
2418,117449.93622031299
2419,134166.19638671423
2420,102107.04863366134
2421,122175.41598434554
2422,133939.3601552076
2423,129023.84654811499
2424,158098.47172245156
2425,329585.7351997805
2426,137953.67888557058
2427,119389.10009693349
2428,151675.3773622777
2429,117637.60133815094
2430,106625.01516649635
2431,110971.30709598315
2432,123013.07746369115
2433,120714.54436725882
2434,124715.59451878615
2435,123946.46358653058
2436,101012.49204571148
2437,112117.3915686496
2438,104763.19888374915
2439,129661.28559377464
2440,121541.57417952226
2441,91915.95665862305
2442,108955.76358597518
2443,118570.41061122053
2444,147549.7861454657
2445,88331.5346273579
2446,134189.75529025053
2447,193449.15754630894
2448,99459.0506656137
2449,90251.16916974411
2450,161137.94500858395
2451,119474.96677339035
2452,195122.58281540248
2453,104870.33438748584
2454,116852.24437424433
2455,117271.71176893462
2456,91341.73846352402
2457,114070.55586007235
2458,96306.25314598957
2459,111517.57966002746
2460,129298.83530893495
2461,100849.30027410967
2462,119536.49659851966
2463,104843.90992725184
2464,171376.2496539326
2465,133233.78162215243
2466,124119.51780305489
2467,127138.77525175756
2468,101855.68097472966
2469,110061.04158216332
2470,231742.57956549688
2471,138279.66916652324
2472,170704.7480349841
2473,87148.13185159821
2474,114676.28163959237
2475,181499.5914538683
2476,89967.67700243888
2477,94629.71174173786
2478,170622.29047800656
2479,128453.6380966673
2480,155087.64353879902
2481,119134.36530772544
2482,114864.985597449
2483,120291.21172458245
2484,127812.70557939455
2485,112646.03475019301
2486,150362.58997628232
2487,265255.8838857019
2488,122361.46157952368
2489,156741.38777463173
2490,139306.54895072366
2491,100684.99560309268
2492,193792.558979092
2493,172081.9741645016
2494,185522.86894365668
2495,115241.76438276548
2496,277925.6770519996
2497,127371.30000453308
2498,101993.97043210696
2499,108032.07813707355
2500,124495.25127061138
2501,122908.92487802732
2502,106891.10162019078
2503,112181.1131703313
2504,247826.73277966646
2505,207688.22839282532
2506,293514.70950137125
2507,344682.626283066
2508,294534.4561721578
2509,279591.57319364976
2510,256610.01900623686
2511,213303.59854835487
2512,229183.0138211563
2513,182958.31642935725
2514,182028.7628515091
2515,172501.14705943177
2516,164173.8288183173
2517,137242.734082422
2518,158156.63484286226
2519,220553.536144928
2520,194406.25757903943
2521,213793.7133853017
2522,199681.42500396227
2523,136610.62227219171
2524,149565.3756350654
2525,153192.16172783638
2526,137742.01310285338
2527,126103.73415939945
2528,127268.43172264138
2529,124267.9871706313
2530,117264.19256669568
2531,246849.2159268794
2532,222537.5769845126
2533,211552.19769172205
2534,249139.45502867433
2535,267506.5316405666
2536,216730.45643266806
2537,217601.31302413277
2538,203946.5542465194
2539,207843.5319460514
2540,207563.58529454307
2541,198448.31950946772
2542,180671.1258938371
2543,110319.05521948516
2544,131369.37686102546
2545,141737.29656441888
2546,148313.27040784125
2547,144255.7003921381
2548,144221.96235636726
2549,164677.2638099715
2550,282061.99960114236
2551,134845.45688291936
2552,117897.19926742431
2553,98752.73814995223
2554,135805.64512917944
2555,110162.18719018226
2556,105827.61713919717
2557,111431.84813625152
2558,180939.8867749407
2559,130370.77555828847
2560,137774.59001056943
2561,106793.80180276441
2562,115228.34866338584
2563,113450.32842521933
2564,148209.29978198212
2565,125297.87402161525
2566,149525.40868302446
2567,102317.87472676608
2568,183176.6638671684
2569,211943.95144363696
2570,105836.4230161965
2571,241109.93301600384
2572,147428.79682266942
2573,258483.1585739124
2574,263613.8533197725
2575,113426.52096779601
2576,132617.02178414303
2577,137630.4484460837
2578,106797.75079192079
2579,110135.5437404298
2580,128933.40860012308
2581,117940.12042670665
2582,104336.22051347725
2583,218279.94462955414
2584,157515.20918580133
2585,239071.17098428943
2586,199618.97353875384
2587,205100.53335207567
2588,125014.42729591287
2589,136487.4321795049
2590,192426.54861802576
2591,246012.6474473931
2592,248978.5941424591
2593,311974.88353564916
2594,190114.7710141941
2595,241443.39913380315
2596,311243.5161061418
2597,256417.88083435677
2598,254204.90984703548
2599,379997.919294392
2600,251446.93524090006
2601,134793.69373256352
2602,93121.22729741872
2603,89448.14866704418
2604,90352.86172249046
2605,102441.69936940711
2606,136091.69074090238
2607,175287.66046726497
2608,210251.64253169115
2609,132297.81798803766
2610,101387.03679362452
2611,177639.8867841996
2612,144491.675235285
2613,122793.82861611735
2614,125076.56811914017
2615,147359.8790604559
2616,122600.17201516335
2617,194601.77140906474
2618,191022.3462666435
2619,256656.32635057822
2620,166704.50261436048
2621,193763.17332756214
2622,195118.05754458043
2623,252186.34277418227
2624,315916.2239685152
2625,329839.7493340083
2626,177070.94816018324
2627,181745.1922959636
2628,353695.978490773
2629,428567.5237560861
2630,339979.0943999763
2631,398398.7299899886
2632,403672.15411294997
2633,295293.5018292483
2634,386421.71649857133
2635,147357.85868597004
2636,208825.29886562348
2637,164464.05723532266
2638,236882.09008281966
2639,196173.16183888027
2640,167871.07638842557
2641,120963.6744536349
2642,200060.0608037877
2643,111516.88272462509
2644,107391.16143318295
2645,92262.97556881967
2646,97623.31243809282
2647,88737.00368846215
2648,139493.94905905536
2649,132698.83666902425
2650,130731.25319609258
2651,143068.1463740524
2652,371442.7172064611
2653,294229.51775933313
2654,358500.71618848364
2655,390427.95454242406
2656,329179.05326844717
2657,316815.4131555018
2658,321180.1581375727
2659,332230.892542323
2660,353205.3717472954
2661,374756.642420549
2662,375062.19603192847
2663,293049.1954856912
2664,282808.01594719605
2665,337482.2239186001
2666,296610.1730797928
2667,192940.98153135492
2668,204630.07532752145
2669,221349.21513910056
2670,295550.51525215607
2671,205893.46993020125
2672,202606.7766753866
2673,200965.5097216602
2674,209956.91928647764
2675,189133.7836888843
2676,204466.51298124317
2677,195755.99301102303
2678,289432.5548646182
2679,255284.2388534032
2680,276817.003101308
2681,332369.3109998943
2682,306528.03682419495
2683,410984.2588219935
2684,285238.29153991095
2685,279416.74196053663
2686,271224.2425487894
2687,335351.94694018306
2688,253652.1823909107
2689,220232.7179421879
2690,411463.6778127871
2691,209218.25485415242
2692,139453.69729429044
2693,242219.6094927056
2694,147474.54435267826
2695,218178.5750087174
2696,206725.71176406436
2697,221338.75653578815
2698,175887.97467301117
2699,190923.75984516225
2700,183553.18054049317
2701,162781.3818136054
2702,140150.50416183806
2703,150711.95544072278
2704,147908.22787866337
2705,116085.16165274702
2706,116752.31437935778
2707,134117.08695668107
2708,121196.65073787235
2709,109073.12913352362
2710,110558.05975959366
2711,275572.7505291184
2712,344007.2807684676
2713,180843.055975206
2714,157844.17243982872
2715,156273.96222547715
2716,155438.81870187935
2717,210513.16495233442
2718,247112.02672450888
2719,148943.03112240013
2720,191419.8028464472
2721,134483.2078667212
2722,127988.41427719298
2723,144914.89786136238
2724,108065.00252443142
2725,115217.4959118204
2726,133494.17598131488
2727,143338.3412009615
2728,144556.40482638395
2729,127505.07381046853
2730,135080.6765055951
2731,106167.50290726198
2732,118802.29002806402
2733,157723.54878992157
2734,147717.44732846555
